Date,game_name,team_name,Player_Id,shift_number,period,start_clock,end_clock,shift_length
10/13/2024,2024-10-13 - Team B at Team A,Team B,38,3,1,8:26,7:36,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,4,1,8:26,7:36,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team B,40,5,1,8:26,7:36,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,2,1,17:14,16:24,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,2,1,17:14,16:24,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,1,1,17:14,16:24,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,4,1,11:14,10:24,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,8,3,1,11:14,10:24,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,9,2,15:44,14:54,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,8,2,15:44,14:54,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,12,15,3,20:00,19:10,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,28,15,3,20:00,19:10,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,18,3,20:00,19:10,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,18,3,20:00,19:10,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,20,16,3,16:14,15:24,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,28,12,2,9:25,8:35,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team B,27,14,3,13:51,13:01,0:50
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,6,1,6:33,5:44,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,23,3,15:16,14:27,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team B,8,6,1,2:01,1:12,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,2,1,16:32,15:43,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,2,1,16:32,15:43,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,2,1,16:24,15:35,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,2,1,16:24,15:35,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,4,1,13:52,13:03,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,10,2,11:42,10:53,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,9,3,15:24,14:35,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,23,3,7:42,6:53,0:49
10/13/2024,2024-10-13 - Team B at Team A,Team A,20,1,1,20:00,19:12,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,18,3,1,12:41,11:53,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,4,1,12:41,11:53,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,12,2,16:32,15:44,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,11,2,16:32,15:44,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,8,9,2,11:42,10:54,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,14,8,2,11:42,10:54,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,18,9,2,11:42,10:54,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,10,2,11:42,10:54,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,29,7,2,11:42,10:54,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,11,2,4:42,3:54,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,27,11,2,4:42,3:54,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,4,15,3,16:14,15:26,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,38,11,3,5:46,4:58,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,22,3,5:46,4:58,0:48
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,1,1,19:21,18:34,0:47
10/13/2024,2024-10-13 - Team B at Team A,Team A,29,12,3,15:16,14:29,0:47
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,19,3,10:57,10:10,0:47
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,23,3,12:14,11:27,0:47
10/13/2024,2024-10-13 - Team B at Team A,Team A,24,2,1,15:36,14:49,0:47
10/13/2024,2024-10-13 - Team B at Team A,Team A,17,3,1,15:36,14:49,0:47
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,11,2,5:20,4:33,0:47
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,24,3,9:10,8:23,0:47
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,20,3,6:32,5:46,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,8,1,1:07,0:21,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,1,1,18:34,17:48,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,3,1,15:35,14:49,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,3,1,15:35,14:49,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,6,1,7:36,6:50,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team B,4,5,1,7:36,6:50,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team B,14,4,1,7:36,6:50,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,11,2,8:35,7:49,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team B,8,13,3,19:17,18:31,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,14,3,19:17,18:31,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,16,3,19:17,18:31,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team A,28,17,3,13:23,12:37,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,17,3,13:23,12:37,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team B,8,17,3,7:42,6:56,0:46
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,2,1,14:49,14:04,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team A,29,2,1,14:49,14:04,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team A,28,5,1,8:08,7:23,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,13,2,13:00,12:15,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,12,2,13:00,12:15,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,11,2,13:00,12:15,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,12,2,13:00,12:15,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,9,2,13:00,12:15,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,8,2,13:00,12:15,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,5,2,13:00,12:15,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,14,2,5:33,4:48,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team A,20,19,3,9:09,8:24,0:45
10/13/2024,2024-10-13 - Team B at Team A,Team B,27,1,1,18:14,17:30,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team B,4,1,1,18:14,17:30,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team A,29,13,3,13:21,12:37,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team A,8,15,3,13:21,12:37,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,19,3,14:27,13:43,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,24,3,2:21,1:37,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,19,3,2:21,1:37,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,23,3,2:21,1:37,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,22,3,2:21,1:37,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,27,3,2:21,1:37,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,24,3,2:21,1:37,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team B,23,12,3,2:21,1:37,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,21,3,2:21,1:37,0:44
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,9,2,20:00,19:17,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,19,3,20:00,19:17,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,14,3,20:00,19:17,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,40,15,3,20:00,19:17,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,20,3,10:53,10:10,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,23,3,10:53,10:10,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,29,14,3,10:53,10:10,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,18,3,10:53,10:10,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,8,16,3,10:53,10:10,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,17,3,10:53,10:10,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,17,13,3,8:25,7:42,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,8,2,1:25,0:42,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,29,1,1,18:30,17:47,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,1,1,18:23,17:40,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,1,1,18:23,17:40,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,8,1,1,17:57,17:14,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,1,1,17:57,17:14,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,2,1,16:39,15:56,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,17,4,1,7:23,6:40,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,19,3,7:42,6:59,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,13,2,10:19,9:36,0:43
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,2,1,17:21,16:39,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,5,1,7:30,6:48,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,7,2,18:33,17:51,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,8,2,18:33,17:51,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,11,2,18:33,17:51,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,12,2,18:33,17:51,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,17,8,2,11:01,10:19,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,20,3,15:33,14:51,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,8,17,3,7:17,6:35,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,24,3,3:34,2:52,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,8,13,2,0:42,0:00,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,5,1,11:06,10:24,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,25,16,3,8:24,7:42,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,1,1,19:05,18:23,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,1,1,19:05,18:23,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team B,8,1,1,18:56,18:14,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,1,1,18:56,18:14,0:42
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,4,1,13:52,13:11,0:41
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,3,1,13:52,13:11,0:41
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,3,1,13:52,13:11,0:41
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,3,1,11:14,10:33,0:41
10/13/2024,2024-10-13 - Team B at Team A,Team A,29,7,2,11:42,11:01,0:41
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,17,3,16:14,15:33,0:41
10/13/2024,2024-10-13 - Team B at Team A,Team B,38,9,3,16:14,15:33,0:41
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,24,3,8:23,7:42,0:41
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,21,3,12:14,11:33,0:41
10/13/2024,2024-10-13 - Team B at Team A,Team B,4,3,1,12:33,11:53,0:40
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,2,1,13:52,13:12,0:40
10/13/2024,2024-10-13 - Team B at Team A,Team B,18,8,2,13:40,13:00,0:40
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,21,3,11:33,10:53,0:40
10/13/2024,2024-10-13 - Team B at Team A,Team B,27,15,3,11:33,10:53,0:40
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,15,2,5:22,4:42,0:40
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,14,2,5:22,4:42,0:40
10/13/2024,2024-10-13 - Team B at Team A,Team B,8,11,2,5:22,4:42,0:40
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,12,2,5:22,4:42,0:40
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,1,1,20:00,19:21,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,1,1,20:00,19:21,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team B,18,1,1,18:27,17:48,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team A,25,2,1,15:28,14:49,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,9,2,15:33,14:54,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team A,17,10,3,19:10,18:31,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,18,3,19:10,18:31,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,18,3,9:19,8:40,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,24,3,9:19,8:40,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,22,3,9:19,8:40,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team B,40,19,3,9:19,8:40,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,4,1,11:53,11:14,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,4,1,11:53,11:14,0:39
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,16,2,3:05,2:27,0:38
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,15,2,3:05,2:27,0:38
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,7,1,6:22,5:44,0:38
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,8,1,6:22,5:44,0:38
10/13/2024,2024-10-13 - Team B at Team A,Team A,8,5,1,6:22,5:44,0:38
10/13/2024,2024-10-13 - Team B at Team A,Team A,25,10,2,4:11,3:33,0:38
10/13/2024,2024-10-13 - Team B at Team A,Team B,18,6,1,1:45,1:07,0:38
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,1,1,19:05,18:27,0:38
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,3,1,13:52,13:15,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,5,1,6:59,6:22,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,5,1,6:59,6:22,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,4,6,1,5:10,4:33,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,14,5,1,5:10,4:33,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,7,1,2:48,2:11,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,4,1,11:01,10:24,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,27,4,1,11:01,10:24,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,4,4,1,11:01,10:24,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,5,1,9:03,8:26,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,12,2,10:19,9:42,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,10,2,12:52,12:15,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team B,40,10,2,12:52,12:15,0:37
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,1,1,17:14,16:38,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,2,1,17:14,16:38,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team B,14,2,1,13:17,12:41,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team A,17,6,2,19:09,18:33,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,10,2,19:09,18:33,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,16,3,14:27,13:51,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team B,4,16,3,14:27,13:51,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,18,3,13:13,12:37,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,16,3,6:40,6:04,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team A,20,12,2,9:11,8:35,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team A,12,12,2,9:11,8:35,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,16,2,9:11,8:35,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,15,2,9:11,8:35,0:36
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,2,1,17:14,16:39,0:35
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,1,1,17:14,16:39,0:35
10/13/2024,2024-10-13 - Team B at Team A,Team B,38,7,2,10:54,10:19,0:35
10/13/2024,2024-10-13 - Team B at Team A,Team B,23,7,2,10:54,10:19,0:35
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,12,2,10:54,10:19,0:35
10/13/2024,2024-10-13 - Team B at Team A,Team B,14,11,3,15:26,14:51,0:35
10/13/2024,2024-10-13 - Team B at Team A,Team A,25,12,3,19:06,18:31,0:35
10/13/2024,2024-10-13 - Team B at Team A,Team B,23,11,3,6:39,6:04,0:35
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,24,3,4:29,3:54,0:35
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,3,1,14:49,14:15,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,3,1,14:49,14:15,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,3,1,13:15,12:41,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,22,3,8:16,7:42,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,18,3,15:01,14:27,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,38,1,1,17:48,17:14,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,18,15,3,14:27,13:53,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,22,3,13:53,13:19,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,5,1,5:44,5:10,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,4,1,5:44,5:10,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team A,26,3,1,5:44,5:10,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,6,1,5:44,5:10,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,7,1,5:44,5:10,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,7,1,5:44,5:10,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,5,1,5:44,5:10,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,8,5,1,5:44,5:10,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,7,1,3:22,2:48,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,14,2,10:19,9:45,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,23,3,11:27,10:53,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,40,18,3,11:27,10:53,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,16,3,19:05,18:31,0:34
10/13/2024,2024-10-13 - Team B at Team A,Team B,23,1,1,17:47,17:14,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team A,29,1,1,17:47,17:14,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team A,28,11,2,12:15,11:42,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team A,12,11,2,12:15,11:42,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team A,20,11,2,12:15,11:42,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,10,2,12:15,11:42,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,9,2,12:15,11:42,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,12,2,12:15,11:42,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,12,2,12:15,11:42,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,13,2,12:15,11:42,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team B,27,8,2,12:15,11:42,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team B,4,10,2,12:15,11:42,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team B,8,16,3,10:53,10:20,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,21,3,10:43,10:10,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,22,3,9:08,8:35,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,11,2,12:48,12:15,0:33
10/13/2024,2024-10-13 - Team B at Team A,Team A,8,8,2,15:26,14:54,0:32
10/13/2024,2024-10-13 - Team B at Team A,Team B,38,5,2,15:26,14:54,0:32
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,20,3,19:10,18:38,0:32
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,14,2,0:32,0:00,0:32
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,21,3,15:33,15:01,0:32
10/13/2024,2024-10-13 - Team B at Team A,Team A,17,14,3,5:44,5:12,0:32
10/13/2024,2024-10-13 - Team B at Team A,Team A,28,3,1,13:12,12:41,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team A,20,3,1,13:12,12:41,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,15,3,15:22,14:51,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,21,3,15:16,14:45,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,6,1,7:21,6:50,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,14,3,6:35,6:04,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team B,14,14,3,2:52,2:21,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team A,17,15,3,2:52,2:21,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,18,3,2:52,2:21,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,15,3,2:52,2:21,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,25,3,2:52,2:21,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team A,6,17,3,2:52,2:21,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,23,3,2:52,2:21,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,6,1,7:30,6:59,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,6,1,7:30,6:59,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team B,23,5,1,1:45,1:14,0:31
10/13/2024,2024-10-13 - Team B at Team A,Team B,27,3,1,13:11,12:41,0:30
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,4,1,13:11,12:41,0:30
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,3,1,13:11,12:41,0:30
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,4,1,13:11,12:41,0:30
10/13/2024,2024-10-13 - Team B at Team A,Team A,15,3,1,9:33,9:03,0:30
10/13/2024,2024-10-13 - Team B at Team A,Team A,24,4,1,9:33,9:03,0:30
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,16,2,2:27,1:57,0:30
10/13/2024,2024-10-13 - Team B at Team A,Team B,25,19,3,13:22,12:53,0:29
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,23,3,4:58,4:29,0:29
10/13/2024,2024-10-13 - Team B at Team A,Team A,8,14,3,18:04,17:35,0:29
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,19,3,18:04,17:35,0:29
10/13/2024,2024-10-13 - Team B at Team A,Team A,27,13,3,18:04,17:35,0:29
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,14,2,10:47,10:19,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,13,2,10:47,10:19,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team B,15,17,2,0:28,0:00,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,15,2,1:59,1:31,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,20,3,6:32,6:04,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team B,18,12,2,3:33,3:05,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,14,2,3:33,3:05,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,3,1,14:20,13:52,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team B,38,2,1,14:20,13:52,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team B,23,2,1,14:20,13:52,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,16,2,2:27,1:59,0:28
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,2,1,17:48,17:21,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,9,2,17:10,16:43,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,12,2,16:59,16:32,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team A,14,15,3,18:31,18:04,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,13,3,18:31,18:04,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team A,38,19,3,18:31,18:04,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,21,3,18:31,18:04,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team A,21,4,1,9:03,8:36,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team A,3,30,3,1:37,1:10,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,26,3,1:37,1:10,0:27
10/13/2024,2024-10-13 - Team B at Team A,Team B,3,13,2,0:26,0:00,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team B,2,13,2,0:26,0:00,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team B,10,16,2,0:26,0:00,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,17,2,0:26,0:00,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team A,29,6,2,15:20,14:54,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,10,2,15:20,14:54,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team B,9,21,3,13:19,12:53,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team B,20,7,1,3:14,2:48,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,8,1,2:11,1:45,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,8,1,2:11,1:45,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team B,19,16,2,6:58,6:32,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team B,28,14,2,6:58,6:32,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team A,2,2,1,17:40,17:14,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team A,7,2,1,17:40,17:14,0:26
10/13/2024,2024-10-13 - Team B at Team A,Team B,8,15,3,13:51,13:25,0:26
