Date,game_name,team_name,Player_Id,shift_number,period,start_clock,end_clock,shift_length
11/16/2024,2024-11-16 - Team F at Team E,Team E,20,18,2,8:58,8:09,0:49
11/16/2024,2024-11-16 - Team F at Team E,Team E,18,17,2,8:58,8:09,0:49
11/16/2024,2024-11-16 - Team F at Team E,Team E,75,17,3,14:00,13:11,0:49
11/16/2024,2024-11-16 - Team F at Team E,Team E,77,17,3,14:00,13:11,0:49
11/16/2024,2024-11-16 - Team F at Team E,Team F,38,5,1,3:42,2:54,0:48
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,17,2,3:40,2:52,0:48
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,2,1,18:00,17:12,0:48
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,2,1,18:00,17:12,0:48
11/16/2024,2024-11-16 - Team F at Team E,Team F,78,11,2,20:00,19:12,0:48
11/16/2024,2024-11-16 - Team F at Team E,Team F,5,11,2,20:00,19:12,0:48
11/16/2024,2024-11-16 - Team F at Team E,Team E,47,14,2,6:23,5:35,0:48
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,24,3,14:48,14:00,0:48
11/16/2024,2024-11-16 - Team F at Team E,Team E,36,21,3,2:10,1:22,0:48
11/16/2024,2024-11-16 - Team F at Team E,Team E,77,3,1,11:36,10:49,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,44,15,2,5:18,4:31,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,4,1,11:44,10:57,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,9,1,5:02,4:15,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,36,9,1,5:02,4:15,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,75,10,2,16:36,15:49,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,46,11,2,11:10,10:23,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,11,2,11:10,10:23,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,19,11,2,11:10,10:23,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,44,11,2,11:10,10:23,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,17,3,16:43,15:56,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,77,16,3,16:43,15:56,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,19,3,12:56,12:09,0:47
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,3,1,14:58,14:12,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,11,2,20:00,19:14,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,56,11,2,20:00,19:14,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,14,2,13:06,12:20,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,13,2,13:06,12:20,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,91,15,2,13:06,12:20,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,29,15,2,13:06,12:20,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,17,2,13:06,12:20,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,18,2,13:06,12:20,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,55,25,3,15:34,14:48,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,91,29,3,8:43,7:57,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team E,36,1,1,18:38,17:52,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,1,1,18:38,17:52,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,38,1,1,18:38,17:52,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,71,1,1,18:38,17:52,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,64,1,1,18:38,17:52,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,42,1,1,18:38,17:52,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,3,5,1,13:50,13:04,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,55,4,1,13:50,13:04,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,91,6,1,12:37,11:51,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team E,47,7,1,3:42,2:56,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,10,1,3:42,2:56,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,10,1,3:42,2:56,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,22,9,2,11:16,10:30,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team E,47,15,2,3:36,2:50,0:46
11/16/2024,2024-11-16 - Team F at Team E,Team F,22,2,1,15:33,14:48,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team F,71,2,1,15:33,14:48,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,36,2,1,15:33,14:48,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,2,1,15:33,14:48,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,45,5,1,10:57,10:12,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,18,2,8:09,7:24,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,19,2,8:09,7:24,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,46,13,2,8:09,7:24,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,13,2,8:09,7:24,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,19,13,2,8:09,7:24,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team F,36,11,2,5:18,4:33,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team F,26,11,2,5:18,4:33,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,22,3,15:33,14:48,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,77,19,3,9:24,8:39,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,12,2,8:58,8:13,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,12,2,8:58,8:13,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team E,47,13,2,8:58,8:13,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team F,21,14,2,8:58,8:13,0:45
11/16/2024,2024-11-16 - Team F at Team E,Team F,71,4,1,7:40,6:56,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,38,4,1,7:40,6:56,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,2,1,16:58,16:14,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,55,3,1,16:58,16:14,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,4,1,10:49,10:05,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,19,4,1,10:49,10:05,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,49,3,1,10:49,10:05,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,5,8,1,6:56,6:12,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,18,27,3,14:48,14:04,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,38,17,3,14:48,14:04,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,64,18,3,14:48,14:04,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,29,3,3:13,2:29,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,75,21,3,3:13,2:29,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,13,2,6:23,5:39,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,13,2,6:23,5:39,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,19,2,6:23,5:39,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,20,2,6:23,5:39,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,91,19,2,6:23,5:39,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,29,19,2,6:23,5:39,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,38,9,2,11:07,10:23,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team F,78,27,3,12:02,11:18,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,46,27,3,8:24,7:40,0:44
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,1,1,20:00,19:17,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team F,36,1,1,17:41,16:58,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team F,49,2,1,14:55,14:12,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,89,9,2,10:23,9:40,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,44,12,2,10:23,9:40,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,45,12,2,10:23,9:40,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,77,11,2,10:23,9:40,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,25,3,7:17,6:34,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,18,2,1:05,0:22,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team F,36,12,2,1:05,0:22,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team F,26,12,2,1:05,0:22,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team F,64,15,2,1:05,0:22,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team F,42,14,2,1:05,0:22,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,15,2,1:05,0:22,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,15,2,1:05,0:22,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,47,16,2,1:05,0:22,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,20,23,2,1:05,0:22,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,18,22,2,1:05,0:22,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,17,2,2:06,1:23,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,36,17,2,2:06,1:23,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,22,2,2:06,1:23,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,21,2,2:06,1:23,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team F,26,8,2,14:23,13:40,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,19,10,2,14:23,13:40,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,46,10,2,14:23,13:40,0:43
11/16/2024,2024-11-16 - Team F at Team E,Team E,77,2,1,14:40,13:58,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,4,1,13:50,13:08,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,4,1,13:50,13:08,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,47,4,1,13:50,13:08,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,15,2,9:40,8:58,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,36,14,2,9:40,8:58,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,20,17,2,9:40,8:58,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,18,16,2,9:40,8:58,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,16,3,19:40,18:58,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,16,3,19:40,18:58,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team F,38,18,3,10:06,9:24,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,20,3,10:06,9:24,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,19,3,10:06,9:24,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,20,3,10:06,9:24,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,27,3,8:39,7:57,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,25,3,8:39,7:57,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,21,3,7:17,6:35,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,21,3,7:17,6:35,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,21,3,7:17,6:35,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,30,3,7:17,6:35,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team F,29,26,3,15:56,15:14,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team F,13,24,3,15:56,15:14,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,13,2,13:48,13:06,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,17,2,13:48,13:06,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,16,2,13:48,13:06,0:42
11/16/2024,2024-11-16 - Team F at Team E,Team F,29,3,1,16:14,15:33,0:41
11/16/2024,2024-11-16 - Team F at Team E,Team F,64,2,1,16:14,15:33,0:41
11/16/2024,2024-11-16 - Team F at Team E,Team E,46,8,2,19:24,18:43,0:41
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,8,2,19:24,18:43,0:41
11/16/2024,2024-11-16 - Team F at Team E,Team E,19,8,2,19:24,18:43,0:41
11/16/2024,2024-11-16 - Team F at Team E,Team E,20,13,2,19:24,18:43,0:41
11/16/2024,2024-11-16 - Team F at Team E,Team E,18,13,2,19:24,18:43,0:41
11/16/2024,2024-11-16 - Team F at Team E,Team F,64,14,2,5:18,4:37,0:41
11/16/2024,2024-11-16 - Team F at Team E,Team F,21,18,3,14:21,13:40,0:41
11/16/2024,2024-11-16 - Team F at Team E,Team F,21,11,2,20:00,19:20,0:40
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,7,1,3:42,3:02,0:40
11/16/2024,2024-11-16 - Team F at Team E,Team F,91,28,3,13:11,12:31,0:40
11/16/2024,2024-11-16 - Team F at Team E,Team F,42,18,3,11:00,10:20,0:40
11/16/2024,2024-11-16 - Team F at Team E,Team F,3,9,1,8:44,8:04,0:40
11/16/2024,2024-11-16 - Team F at Team E,Team F,55,8,1,8:44,8:04,0:40
11/16/2024,2024-11-16 - Team F at Team E,Team F,22,4,1,7:36,6:56,0:40
11/16/2024,2024-11-16 - Team F at Team E,Team F,55,18,2,11:02,10:23,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team F,3,19,2,11:02,10:23,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,24,3,12:02,11:23,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,26,3,12:02,11:23,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,23,3,12:02,11:23,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team F,56,22,3,12:02,11:23,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,6,1,9:31,8:52,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,6,1,9:31,8:52,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team E,36,6,1,9:31,8:52,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,6,1,9:31,8:52,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,6,1,9:31,8:52,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team F,21,6,1,9:31,8:52,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team F,56,6,1,9:31,8:52,0:39
11/16/2024,2024-11-16 - Team F at Team E,Team F,42,6,1,8:04,7:26,0:38
11/16/2024,2024-11-16 - Team F at Team E,Team F,78,9,1,3:42,3:04,0:38
11/16/2024,2024-11-16 - Team F at Team E,Team F,5,9,1,3:42,3:04,0:38
11/16/2024,2024-11-16 - Team F at Team E,Team F,22,5,1,3:42,3:04,0:38
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,1,1,18:38,18:00,0:38
11/16/2024,2024-11-16 - Team F at Team E,Team E,44,1,1,18:38,18:00,0:38
11/16/2024,2024-11-16 - Team F at Team E,Team E,45,1,1,18:38,18:00,0:38
11/16/2024,2024-11-16 - Team F at Team E,Team F,38,2,1,15:33,14:55,0:38
11/16/2024,2024-11-16 - Team F at Team E,Team E,44,5,1,10:49,10:12,0:37
11/16/2024,2024-11-16 - Team F at Team E,Team F,91,12,2,19:20,18:43,0:37
11/16/2024,2024-11-16 - Team F at Team E,Team E,20,28,3,5:31,4:54,0:37
11/16/2024,2024-11-16 - Team F at Team E,Team E,77,21,3,3:13,2:36,0:37
11/16/2024,2024-11-16 - Team F at Team E,Team E,18,33,3,3:13,2:36,0:37
11/16/2024,2024-11-16 - Team F at Team E,Team E,20,29,3,3:13,2:36,0:37
11/16/2024,2024-11-16 - Team F at Team E,Team F,36,2,1,14:48,14:12,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team F,26,2,1,14:48,14:12,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,75,2,1,14:48,14:12,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,8,2,20:00,19:24,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,8,2,20:00,19:24,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,47,9,2,20:00,19:24,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,14,2,20:00,19:24,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,14,2,20:00,19:24,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team F,21,23,3,3:05,2:29,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team F,56,26,3,3:05,2:29,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,8,1,8:44,8:08,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,8,1,8:44,8:08,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,8,1,8:44,8:08,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,36,8,1,8:44,8:08,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,75,4,1,8:44,8:08,0:36
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,5,1,12:37,12:02,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team F,22,8,2,14:58,14:23,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team F,71,8,2,14:58,14:23,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team F,38,8,2,14:58,14:23,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team F,42,10,2,14:58,14:23,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team F,64,11,2,14:58,14:23,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,75,11,2,14:58,14:23,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,77,10,2,14:58,14:23,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,89,8,2,14:58,14:23,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,20,15,2,14:58,14:23,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,18,14,2,14:58,14:23,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,14,2,9:33,8:58,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,44,10,2,14:23,13:48,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,45,10,2,14:23,13:48,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,10,2,14:23,13:48,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,44,3,1,15:33,14:58,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,45,3,1,15:33,14:58,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team F,91,4,1,13:20,12:45,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team F,29,4,1,13:20,12:45,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team F,13,4,1,13:20,12:45,0:35
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,5,1,10:05,9:31,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,5,1,10:05,9:31,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,47,5,1,10:05,9:31,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,5,1,10:05,9:31,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,29,6,1,12:37,12:03,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,78,5,1,12:37,12:03,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,5,5,1,12:37,12:03,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,13,6,1,12:37,12:03,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,47,11,2,15:32,14:58,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,29,14,2,13:40,13:06,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,12,2,13:40,13:06,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,36,12,2,13:40,13:06,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,75,13,2,7:24,6:50,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,77,12,2,7:24,6:50,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,89,10,2,7:24,6:50,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,45,13,2,7:24,6:50,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,44,13,2,7:24,6:50,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,20,3,18:22,17:48,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,22,3,18:22,17:48,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,18,25,3,18:22,17:48,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,20,24,3,18:22,17:48,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,21,17,3,18:22,17:48,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,21,3,18:22,17:48,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,56,19,3,18:22,17:48,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,42,15,3,18:22,17:48,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,64,16,3,18:22,17:48,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,46,17,2,2:40,2:06,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,19,17,2,2:40,2:06,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,44,16,2,2:40,2:06,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,45,16,2,2:40,2:06,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,18,9,1,10:12,9:38,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,20,9,1,10:12,9:38,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,78,7,1,9:31,8:57,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,5,7,1,9:31,8:57,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,6,1,9:31,8:57,0:34
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,6,1,4:15,3:42,0:33
11/16/2024,2024-11-16 - Team F at Team E,Team E,19,6,1,4:15,3:42,0:33
11/16/2024,2024-11-16 - Team F at Team E,Team F,5,33,3,5:31,4:58,0:33
11/16/2024,2024-11-16 - Team F at Team E,Team F,22,20,3,5:31,4:58,0:33
11/16/2024,2024-11-16 - Team F at Team E,Team F,71,16,3,5:31,4:58,0:33
11/16/2024,2024-11-16 - Team F at Team E,Team E,25,23,3,17:14,16:43,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team E,46,23,3,17:14,16:43,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team F,29,31,3,3:44,3:13,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team F,13,28,3,3:44,3:13,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team F,78,30,3,3:44,3:13,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team E,11,3,1,16:04,15:33,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,3,1,16:04,15:33,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team E,47,3,1,16:04,15:33,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team E,45,2,1,16:04,15:33,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team F,91,3,1,16:04,15:33,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team F,13,3,1,16:04,15:33,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team F,29,13,2,19:14,18:43,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team F,13,12,2,19:14,18:43,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team F,71,5,1,3:42,3:11,0:31
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,4,1,13:50,13:20,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team F,21,4,1,13:50,13:20,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team F,56,4,1,13:50,13:20,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,19,3,14:48,14:18,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team E,36,18,3,14:48,14:18,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team E,20,25,3,14:48,14:18,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team E,12,7,1,3:42,3:12,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team E,45,15,2,5:18,4:48,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team E,46,15,2,5:18,4:48,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,15,2,5:18,4:48,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team E,19,15,2,5:18,4:48,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team F,5,28,3,15:56,15:26,0:30
11/16/2024,2024-11-16 - Team F at Team E,Team F,56,5,1,10:00,9:31,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,55,15,2,19:12,18:43,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,3,16,2,19:12,18:43,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,91,27,3,13:40,13:11,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,3,24,3,13:40,13:11,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,21,19,3,12:31,12:02,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,5,35,3,0:29,0:00,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,16,2,5:18,4:49,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,21,8,1,5:02,4:33,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,27,8,1,5:02,4:33,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,56,8,1,5:02,4:33,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,3,11,1,5:02,4:33,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team F,55,10,1,5:02,4:33,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team E,44,7,1,5:02,4:33,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team E,45,7,1,5:02,4:33,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team E,42,8,1,5:02,4:33,0:29
11/16/2024,2024-11-16 - Team F at Team E,Team E,46,7,1,0:27,0:00,0:27
11/16/2024,2024-11-16 - Team F at Team E,Team E,68,7,1,0:27,0:00,0:27
11/16/2024,2024-11-16 - Team F at Team E,Team E,4,13,1,0:27,0:00,0:27
11/16/2024,2024-11-16 - Team F at Team E,Team E,29,13,1,0:27,0:00,0:27
11/16/2024,2024-11-16 - Team F at Team E,Team F,22,6,1,0:27,0:00,0:27
11/16/2024,2024-11-16 - Team F at Team E,Team F,71,6,1,0:27,0:00,0:27
11/16/2024,2024-11-16 - Team F at Team E,Team F,42,2,1,16:00,15:33,0:27
11/16/2024,2024-11-16 - Team F at Team E,Team F,64,26,3,0:56,0:29,0:27
11/16/2024,2024-11-16 - Team F at Team E,Team F,71,10,2,7:16,6:50,0:26
